contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
NVDA240705P01040000,2024-06-07 19:42:03+00:00,1040.0,8.6,8.2,8.7,-2.45,-22.1719,95.0,127.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01045000,2024-06-07 19:55:04+00:00,1045.0,9.0,8.75,9.25,-1.2,-11.7647,138.0,169.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01050000,2024-06-07 19:54:50+00:00,1050.0,9.8,9.3,9.85,-1.5,-13.2743,306.0,675.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01055000,2024-06-07 19:49:56+00:00,1055.0,10.6,9.7,10.4,-2.6,-19.697,8.0,106.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01060000,2024-06-07 19:57:33+00:00,1060.0,10.93,10.55,11.15,-4.2,-27.7594,17.0,240.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01065000,2024-06-07 17:41:53+00:00,1065.0,11.78,11.3,11.9,-2.82,-19.3151,15.0,96.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01070000,2024-06-07 19:41:09+00:00,1070.0,12.7,12.05,12.65,-1.8,-12.4138,31.0,337.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01075000,2024-06-07 19:52:03+00:00,1075.0,13.44,12.65,13.4,-3.05,-18.4961,5.0,113.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01080000,2024-06-07 19:57:15+00:00,1080.0,14.16,13.7,14.3,-3.38,-19.2702,86.0,135.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01085000,2024-06-07 19:43:58+00:00,1085.0,15.21,14.35,15.25,-3.64,-19.3103,38.0,133.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01090000,2024-06-07 19:41:52+00:00,1090.0,16.25,15.55,16.2,-1.98,-10.8612,24.0,124.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01095000,2024-06-07 18:58:43+00:00,1095.0,18.11,16.35,17.25,-2.89,-13.7619,13.0,47.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01100000,2024-06-07 19:52:54+00:00,1100.0,18.65,17.6,18.3,-1.65,-8.12808,191.0,641.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01105000,2024-06-07 18:55:09+00:00,1105.0,20.3,18.75,19.4,-1.04,-4.87348,8.0,119.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01110000,2024-06-07 19:37:11+00:00,1110.0,21.0,19.7,20.65,-5.87,-21.8459,13.0,214.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01115000,2024-06-07 13:43:36+00:00,1115.0,29.3,20.95,21.95,5.44,22.7997,1.0,88.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01120000,2024-06-07 18:34:41+00:00,1120.0,25.83,22.25,23.25,0.33,1.29412,33.0,128.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01125000,2024-06-07 19:39:37+00:00,1125.0,24.68,23.55,24.6,-6.49,-20.8213,9.0,146.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01130000,2024-06-07 19:59:12+00:00,1130.0,25.39,25.0,26.05,-4.86,-16.0661,28.0,167.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01135000,2024-06-07 19:39:24+00:00,1135.0,27.75,26.45,27.55,-4.55,-14.0867,3.0,171.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01140000,2024-06-07 19:40:52+00:00,1140.0,29.0,28.0,29.05,-3.5,-10.7692,22.0,151.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01145000,2024-06-07 17:12:37+00:00,1145.0,29.61,29.6,30.7,-6.39,-17.75,4.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01150000,2024-06-07 19:59:34+00:00,1150.0,31.82,31.4,32.3,-4.18,-11.6111,127.0,392.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01155000,2024-06-07 19:55:03+00:00,1155.0,33.5,33.0,34.1,-6.37,-15.9769,10.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01160000,2024-06-07 19:41:41+00:00,1160.0,35.75,34.85,35.95,-5.25,-12.8049,5.0,126.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01165000,2024-06-07 19:57:39+00:00,1165.0,37.0,36.75,37.8,-6.05,-14.0534,3.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01170000,2024-06-07 19:38:38+00:00,1170.0,40.25,38.65,39.8,-10.13,-20.1072,75.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01175000,2024-06-07 19:12:00+00:00,1175.0,42.95,40.75,41.9,-3.23,-6.99437,46.0,59.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01180000,2024-06-07 19:37:30+00:00,1180.0,44.43,42.85,44.05,-13.97,-23.9212,80.0,64.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01185000,2024-06-07 19:46:01+00:00,1185.0,46.2,45.0,46.25,-2.3,-4.74227,157.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01190000,2024-06-07 19:49:04+00:00,1190.0,48.42,47.25,48.4,-7.53,-13.4585,125.0,156.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01195000,2024-06-07 19:32:50+00:00,1195.0,51.82,49.65,50.8,-1.23,-2.31857,67.0,123.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01200000,2024-06-07 19:58:16+00:00,1200.0,52.44,52.1,53.1,-3.61,-6.44068,69.0,191.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01205000,2024-06-07 19:59:13+00:00,1205.0,54.73,54.45,55.65,54.73,-6.23608,86.0,103.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01210000,2024-06-07 19:59:13+00:00,1210.0,57.23,57.0,58.25,-4.28,-6.95822,81.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01215000,2024-06-07 19:58:01+00:00,1215.0,59.75,59.65,60.9,-3.85,-6.05346,43.0,109.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01220000,2024-06-07 19:13:17+00:00,1220.0,65.96,62.35,63.55,-0.389999,-0.587791,8.0,161.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01230000,2024-06-07 19:49:04+00:00,1230.0,69.04,67.95,69.1,-14.14,-16.9993,11.0,27.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01240000,2024-06-07 19:50:27+00:00,1240.0,75.75,73.8,75.0,8.2,12.1392,3.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01250000,2024-06-07 17:36:51+00:00,1250.0,80.02,79.7,81.4,-9.98,-11.0889,4.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01260000,2024-06-06 16:54:36+00:00,1260.0,103.0,85.95,87.9,103.0,,,56.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01270000,2024-06-07 13:31:15+00:00,1270.0,112.45,92.6,94.65,112.45,,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01280000,2024-06-06 16:59:40+00:00,1280.0,120.0,99.55,101.6,120.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01290000,2024-06-05 18:47:03+00:00,1290.0,102.85,106.75,108.8,0.0,0.0,6.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01300000,2024-06-07 14:22:24+00:00,1300.0,133.35,114.1,116.25,15.55,13.2003,4.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01320000,2024-06-05 19:59:32+00:00,1320.0,122.85,128.6,133.65,122.85,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01350000,2024-06-07 17:13:17+00:00,1350.0,150.0,153.1,157.35,150.0,,3.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01360000,2024-05-28 19:52:05+00:00,1360.0,232.56,161.4,166.05,0.0,0.0,4.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01370000,2024-05-30 14:03:09+00:00,1370.0,228.5,169.9,174.65,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01380000,2024-06-06 13:56:12+00:00,1380.0,190.43,178.8,183.25,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01400000,2024-06-06 14:05:53+00:00,1400.0,206.18,196.7,201.05,206.18,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01420000,2024-06-06 14:05:53+00:00,1420.0,224.28,214.75,219.15,224.28,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01450000,2024-06-05 13:48:32+00:00,1450.0,263.9,243.15,247.9,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01480000,2024-06-03 14:52:28+00:00,1480.0,354.31,271.4,277.35,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01500000,2024-06-06 14:09:34+00:00,1500.0,295.9,291.25,296.2,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01550000,2024-06-06 19:31:33+00:00,1550.0,350.35,340.2,345.25,0.0,0.0,4.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01600000,2024-06-06 14:06:31+00:00,1600.0,387.1,389.6,394.4,0.0,0.0,6.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240705P01650000,2024-06-06 14:07:23+00:00,1650.0,436.75,437.45,444.9,436.75,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-05
NVDA240712P00050000,2024-06-24 18:27:53+00:00,50.0,0.01,0.0,0.0,0.0,0.0,3.0,126.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00053000,2024-06-25 13:41:06+00:00,53.0,0.01,0.0,0.0,0.0,0.0,1.0,16.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00054000,2024-06-25 16:57:19+00:00,54.0,0.01,0.0,0.0,-0.01,-50.0,20.0,35.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00055000,2024-06-24 19:07:59+00:00,55.0,0.01,0.0,0.0,0.0,0.0,40.0,58.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00056000,2024-06-25 13:54:50+00:00,56.0,0.01,0.0,0.0,0.0,0.0,232.0,396.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00057000,2024-06-25 14:55:25+00:00,57.0,0.01,0.0,0.0,-0.04,-80.00001,351.0,350.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00059000,2024-06-25 14:12:27+00:00,59.0,0.02,0.0,0.0,0.0,0.0,101.0,116.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00060000,2024-06-25 19:45:03+00:00,60.0,0.01,0.0,0.0,-0.03,-75.0,131.0,321.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00061000,2024-06-25 14:12:00+00:00,61.0,0.02,0.0,0.0,-0.01,-33.333336,40.0,50.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00062000,2024-06-20 15:37:06+00:00,62.0,0.02,0.0,0.0,0.0,0.0,,7.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00063000,2024-06-25 14:14:09+00:00,63.0,0.02,0.0,0.0,0.0,0.0,24.0,38.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00064000,2024-06-21 15:55:49+00:00,64.0,0.02,0.0,0.0,0.0,0.0,10.0,12.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00065000,2024-06-25 16:55:33+00:00,65.0,0.01,0.0,0.0,-0.02,-66.66667,25.0,49.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00066000,2024-06-25 15:41:33+00:00,66.0,0.02,0.0,0.0,-0.01,-33.333336,5.0,61.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00067000,2024-06-24 14:47:12+00:00,67.0,0.03,0.0,0.0,0.0,0.0,3.0,16.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00068000,2024-06-24 18:40:43+00:00,68.0,0.03,0.0,0.0,0.0,0.0,1.0,89.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00069000,2024-06-25 13:38:04+00:00,69.0,0.05,0.0,0.0,0.0,0.0,20.0,167.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00070000,2024-06-25 16:09:26+00:00,70.0,0.02,0.0,0.0,-0.02,-50.0,12.0,183.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00071000,2024-06-25 17:52:37+00:00,71.0,0.02,0.0,0.0,-0.05,-71.42857,50.0,50.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00072000,2024-06-25 19:30:37+00:00,72.0,0.02,0.0,0.0,-0.030000001,-60.0,5.0,92.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00073000,2024-06-24 18:42:43+00:00,73.0,0.05,0.0,0.0,0.0,0.0,170.0,4098.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00074000,2024-06-24 16:23:27+00:00,74.0,0.04,0.0,0.0,0.0,0.0,25.0,46.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00075000,2024-06-25 14:15:39+00:00,75.0,0.05,0.0,0.0,0.0,0.0,5.0,1838.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00076000,2024-06-25 14:41:42+00:00,76.0,0.05,0.0,0.0,0.0,0.0,2.0,83.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00077000,2024-06-25 13:30:00+00:00,77.0,0.06,0.0,0.0,0.009999998,19.999994,5.0,56.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00078000,2024-06-25 15:51:47+00:00,78.0,0.02,0.0,0.0,-0.05,-71.42857,34.0,104.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00079000,2024-06-21 19:46:30+00:00,79.0,0.08,0.0,0.0,0.0,0.0,10.0,163.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00080000,2024-06-25 19:33:54+00:00,80.0,0.02,0.0,0.0,-0.030000001,-60.0,112.0,6347.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00081000,2024-06-25 17:02:45+00:00,81.0,0.03,0.0,0.0,-0.04,-57.142857,26.0,73.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00082000,2024-06-25 15:32:57+00:00,82.0,0.05,0.0,0.0,-0.02,-28.571428,22.0,1461.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00083000,2024-06-25 15:34:30+00:00,83.0,0.05,0.0,0.0,-0.029999997,-37.499996,10.0,166.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00084000,2024-06-25 14:15:39+00:00,84.0,0.06,0.0,0.0,-0.030000005,-33.333336,10.0,39.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00085000,2024-06-25 16:55:04+00:00,85.0,0.05,0.0,0.0,-0.05,-50.0,31.0,573.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00086000,2024-06-25 19:41:57+00:00,86.0,0.04,0.0,0.0,-0.07,-63.636364,272.0,560.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00087000,2024-06-24 19:23:17+00:00,87.0,0.11,0.0,0.0,0.0,0.0,82.0,212.0,0.500005,False,REGULAR,USD,2024-07-12
NVDA240712P00088000,2024-06-25 19:15:40+00:00,88.0,0.06,0.0,0.0,-0.08,-57.142857,19.0,1436.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00089000,2024-06-25 15:35:24+00:00,89.0,0.08,0.0,0.0,-0.07000001,-46.66667,29.0,648.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00090000,2024-06-25 19:57:20+00:00,90.0,0.07,0.0,0.0,-0.089999996,-56.25,398.0,1409.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00091000,2024-06-25 19:20:19+00:00,91.0,0.07,0.0,0.0,-0.11000001,-61.111115,8.0,240.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00092000,2024-06-25 17:34:12+00:00,92.0,0.09,0.0,0.0,-0.13,-59.090908,58.0,1547.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00093000,2024-06-25 16:23:26+00:00,93.0,0.08,0.0,0.0,-0.120000005,-60.0,9.0,560.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00094000,2024-06-25 19:48:17+00:00,94.0,0.11,0.0,0.0,-0.120000005,-52.173912,26.0,139.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00095000,2024-06-25 19:26:41+00:00,95.0,0.08,0.0,0.0,-0.23,-74.19355,768.0,1980.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00095500,2024-06-24 18:59:19+00:00,95.5,0.27,0.0,0.0,0.0,0.0,8.0,560.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00096000,2024-06-25 15:28:20+00:00,96.0,0.13,0.0,0.0,0.0,0.0,42.0,363.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00096500,2024-06-25 19:25:59+00:00,96.5,0.12,0.0,0.0,0.0,0.0,215.0,1135.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00097000,2024-06-25 19:46:43+00:00,97.0,0.12,0.0,0.0,0.0,0.0,418.0,1363.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00097500,2024-06-25 19:18:49+00:00,97.5,0.14,0.0,0.0,0.0,0.0,29.0,454.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00098000,2024-06-25 17:48:12+00:00,98.0,0.16,0.0,0.0,0.0,0.0,120.0,422.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00098500,2024-06-25 17:48:05+00:00,98.5,0.17,0.0,0.0,0.0,0.0,38.0,406.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00099000,2024-06-25 19:46:58+00:00,99.0,0.16,0.0,0.0,0.0,0.0,62.0,738.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00099500,2024-06-25 18:42:47+00:00,99.5,0.17,0.0,0.0,0.0,0.0,13.0,312.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00100000,2024-06-25 19:59:44+00:00,100.0,0.19,0.0,0.0,-0.44,-69.84127,1910.0,4801.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00100500,2024-06-25 17:06:35+00:00,100.5,0.27,0.0,0.0,-0.35999998,-57.142857,188.0,460.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00101000,2024-06-25 19:36:33+00:00,101.0,0.18,0.0,0.0,-0.54,-75.0,152.0,460.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00101500,2024-06-25 19:55:40+00:00,101.5,0.21,0.0,0.0,-0.43,-67.1875,17.0,404.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00102000,2024-06-25 19:53:12+00:00,102.0,0.24,0.0,0.0,-0.59999996,-71.428566,120.0,1001.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00102500,2024-06-25 19:55:34+00:00,102.5,0.25,0.0,0.0,-0.66,-72.52747,26.0,286.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00103000,2024-06-25 18:10:19+00:00,103.0,0.28,0.0,0.0,-0.70000005,-71.42858,1543.0,1933.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00103500,2024-06-25 19:44:15+00:00,103.5,0.28,0.0,0.0,-0.75,-72.81554,25.0,240.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00104000,2024-06-25 19:35:00+00:00,104.0,0.28,0.0,0.0,-0.7900001,-73.83178,115.0,806.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00104500,2024-06-25 19:28:24+00:00,104.5,0.29,0.0,0.0,-0.66999996,-69.791664,114.0,976.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00105000,2024-06-25 19:59:06+00:00,105.0,0.34,0.0,0.0,-0.9599999,-73.84615,1185.0,5458.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00105500,2024-06-25 19:37:45+00:00,105.5,0.35,0.0,0.0,-1.03,-74.63768,116.0,485.0,0.2500075,False,REGULAR,USD,2024-07-12
NVDA240712P00106000,2024-06-25 19:47:30+00:00,106.0,0.38,0.0,0.0,-1.09,-74.14966,318.0,1277.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00106500,2024-06-25 19:52:46+00:00,106.5,0.41,0.0,0.0,-1.07,-72.2973,79.0,457.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00107000,2024-06-25 19:29:45+00:00,107.0,0.4,0.0,0.0,-1.3000001,-76.47059,640.0,1002.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00107500,2024-06-25 19:18:56+00:00,107.5,0.5,0.0,0.0,-1.2,-70.58824,640.0,1148.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00108000,2024-06-25 19:35:29+00:00,108.0,0.51,0.0,0.0,-1.38,-73.01588,717.0,1017.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00108500,2024-06-25 19:59:30+00:00,108.5,0.56,0.0,0.0,-1.4000001,-71.42858,140.0,466.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00109000,2024-06-25 19:46:58+00:00,109.0,0.59,0.0,0.0,-1.5500002,-72.42991,367.0,2063.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00109500,2024-06-25 19:34:12+00:00,109.5,0.59,0.0,0.0,-1.71,-74.347824,114.0,640.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00110000,2024-06-25 19:59:57+00:00,110.0,0.68,0.0,0.0,-1.76,-72.13115,5525.0,9391.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00110500,2024-06-25 19:40:14+00:00,110.5,0.69,0.0,0.0,-1.94,-73.76425,210.0,2445.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00111000,2024-06-25 19:57:58+00:00,111.0,0.79,0.0,0.0,-1.98,-71.48015,219.0,919.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00111500,2024-06-25 19:29:17+00:00,111.5,0.78,0.0,0.0,-1.98,-71.73913,108.0,560.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00112000,2024-06-25 19:47:24+00:00,112.0,0.92,0.0,0.0,-2.1799998,-70.32258,495.0,1535.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00112500,2024-06-25 19:26:52+00:00,112.5,0.96,0.0,0.0,-2.2,-69.620255,274.0,1351.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00113000,2024-06-25 19:49:07+00:00,113.0,1.06,0.0,0.0,-2.19,-67.38461,552.0,1654.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00113500,2024-06-25 19:53:10+00:00,113.5,1.13,0.0,0.0,-2.3899999,-67.89772,262.0,2563.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00114000,2024-06-25 19:59:50+00:00,114.0,1.2,0.0,0.0,-2.6599998,-68.91192,2634.0,5573.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00114500,2024-06-25 19:53:10+00:00,114.5,1.3,0.0,0.0,-2.7500002,-67.90124,211.0,4040.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00115000,2024-06-25 19:59:54+00:00,115.0,1.4,0.0,0.0,-2.85,-67.05882,3930.0,8807.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00115500,2024-06-25 19:59:12+00:00,115.5,1.46,0.0,0.0,-2.79,-65.64706,336.0,2544.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00116000,2024-06-25 19:50:01+00:00,116.0,1.6,0.0,0.0,-3.06,-65.66524,744.0,11070.0,0.12500875,False,REGULAR,USD,2024-07-12
NVDA240712P00116500,2024-06-25 19:56:25+00:00,116.5,1.74,0.0,0.0,-3.0600002,-63.750004,294.0,515.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00117000,2024-06-25 19:57:27+00:00,117.0,1.86,0.0,0.0,-3.3399997,-64.23077,1507.0,4226.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00117500,2024-06-25 19:43:14+00:00,117.5,1.94,0.0,0.0,-3.56,-64.72727,275.0,5702.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00118000,2024-06-25 19:56:46+00:00,118.0,2.05,0.0,0.0,-3.61,-63.780922,6754.0,3649.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00118500,2024-06-25 19:54:58+00:00,118.5,2.19,0.0,0.0,-3.71,-62.881355,284.0,1809.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00119000,2024-06-25 19:59:34+00:00,119.0,2.32,0.0,0.0,-3.8700001,-62.520195,1337.0,3083.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00119500,2024-06-25 19:19:44+00:00,119.5,2.55,0.0,0.0,-3.95,-60.76923,436.0,1009.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00120000,2024-06-25 19:59:26+00:00,120.0,2.61,0.0,0.0,-4.1400003,-61.33334,6349.0,6374.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00120500,2024-06-25 19:59:22+00:00,120.5,2.8,0.0,0.0,-4.3,-60.56338,543.0,3388.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00121000,2024-06-25 19:59:39+00:00,121.0,3.02,0.0,0.0,-4.32,-58.855587,2737.0,2093.0,0.062509375,False,REGULAR,USD,2024-07-12
NVDA240712P00121500,2024-06-25 19:56:14+00:00,121.5,3.2,0.0,0.0,-4.25,-57.04698,1317.0,4479.0,0.0312596875,False,REGULAR,USD,2024-07-12
NVDA240712P00122000,2024-06-25 19:59:49+00:00,122.0,3.3,0.0,0.0,-4.2700005,-56.40687,5846.0,3648.0,0.0312596875,False,REGULAR,USD,2024-07-12
NVDA240712P00123000,2024-06-25 19:59:53+00:00,123.0,3.75,0.0,0.0,-4.7200003,-55.726093,1938.0,2332.0,0.0312596875,False,REGULAR,USD,2024-07-12
