contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
NVDA240712C01220000,2024-06-07 18:58:55+00:00,1220.0,64.22,63.15,64.2,-5.0,-7.22335,44.0,51.0,11.842287754821779,False,REGULAR,USD,2024-07-12
NVDA240712C01230000,2024-06-07 18:51:05+00:00,1230.0,58.52,58.6,59.75,-0.5,-0.84717,83.0,94.0,11.416750911407469,False,REGULAR,USD,2024-07-12
NVDA240712C01240000,2024-06-07 19:57:07+00:00,1240.0,55.65,54.25,55.6,0.0,0.0,32.0,100.0,11.025759944839479,False,REGULAR,USD,2024-07-12
NVDA240712C01250000,2024-06-07 19:59:14+00:00,1250.0,51.5,50.6,51.55,-4.72,-8.39559,81.0,213.0,10.67920254425049,False,REGULAR,USD,2024-07-12
NVDA240712C01260000,2024-06-07 19:58:21+00:00,1260.0,47.71,46.55,47.9,-5.99,-11.1546,10.0,88.0,10.336673461456302,False,REGULAR,USD,2024-07-12
NVDA240712C01270000,2024-06-07 17:37:23+00:00,1270.0,47.71,43.25,44.0,47.71,6.40053,11.0,122.0,10.019168777084353,False,REGULAR,USD,2024-07-12
NVDA240712C01280000,2024-06-07 19:58:23+00:00,1280.0,41.0,39.75,41.15,-5.25,-11.3514,14.0,52.0,9.741092779006959,False,REGULAR,USD,2024-07-12
NVDA240712C01290000,2024-06-07 18:09:23+00:00,1290.0,37.0,36.75,38.05,-3.33,-8.25688,37.0,34.0,9.473514821243285,False,REGULAR,USD,2024-07-12
NVDA240712C01300000,2024-06-07 19:55:10+00:00,1300.0,35.11,34.25,35.15,-4.59,-11.5617,1247.0,618.0,9.236332352294921,False,REGULAR,USD,2024-07-12
NVDA240712C01310000,2024-06-07 19:53:34+00:00,1310.0,31.35,31.35,32.55,-7.1,-18.4655,6.0,60.0,8.991703598937988,False,REGULAR,USD,2024-07-12
NVDA240712C01320000,2024-06-07 18:45:51+00:00,1320.0,30.7,28.85,29.6,-2.75,-8.22123,9.0,79.0,8.74536586227417,False,REGULAR,USD,2024-07-12
NVDA240712C01330000,2024-06-07 17:54:16+00:00,1330.0,30.68,26.5,27.75,-2.42,-7.31117,3.0,60.0,8.554936293792725,False,REGULAR,USD,2024-07-12
NVDA240712C01340000,2024-06-07 19:36:58+00:00,1340.0,25.55,24.45,25.6,-2.03,-7.36041,19.0,47.0,8.360600477752685,False,REGULAR,USD,2024-07-12
NVDA240712C01350000,2024-06-07 19:37:03+00:00,1350.0,23.75,22.4,23.6,-5.05,-17.5347,112.0,100.0,8.16895020690918,False,REGULAR,USD,2024-07-12
NVDA240712C01360000,2024-06-07 19:12:42+00:00,1360.0,22.3,20.7,21.75,-5.7,-20.3571,4.0,5.0,7.997924807281494,False,REGULAR,USD,2024-07-12
NVDA240712C01370000,2024-06-07 17:05:43+00:00,1370.0,23.0,18.8,20.05,-2.35,-9.27022,1.0,55.0,7.818847882690429,False,REGULAR,USD,2024-07-12
NVDA240712C01380000,2024-06-07 19:41:27+00:00,1380.0,19.03,17.3,18.6,19.03,-7.21599,9.0,6.0,7.669678147277832,False,REGULAR,USD,2024-07-12
NVDA240712C01390000,2024-06-07 18:12:14+00:00,1390.0,16.55,16.2,16.95,-2.92,-14.9974,2.0,18.0,7.526856060180665,False,REGULAR,USD,2024-07-12
NVDA240712C01400000,2024-06-07 19:54:15+00:00,1400.0,15.39,15.0,15.75,-4.61,-23.05,89.0,286.0,7.399414813232422,False,REGULAR,USD,2024-07-12
NVDA240712C01420000,2024-06-07 18:15:22+00:00,1420.0,13.1,12.7,13.45,-2.19,-14.3231,7.0,28.0,7.142579196777345,False,REGULAR,USD,2024-07-12
NVDA240712C01440000,2024-06-07 19:41:27+00:00,1440.0,11.88,10.95,11.55,11.88,-13.6,11.0,24.0,6.927247434692383,False,REGULAR,USD,2024-07-12
NVDA240712C01450000,2024-06-07 19:40:28+00:00,1450.0,11.2,10.1,10.75,-2.7,-19.4245,9.0,34.0,6.8249526406860355,False,REGULAR,USD,2024-07-12
NVDA240712C01460000,2024-06-07 19:24:28+00:00,1460.0,10.3,9.3,9.9,-1.6,-13.4454,5.0,9.0,6.718019180603028,False,REGULAR,USD,2024-07-12
NVDA240712C01480000,2024-06-07 19:00:02+00:00,1480.0,9.0,8.2,8.5,-1.0,-10.0,23.0,1830.0,6.551271342163086,False,REGULAR,USD,2024-07-12
NVDA240712C01500000,2024-06-07 19:59:47+00:00,1500.0,7.3,7.15,7.55,-2.13,-22.5875,80.0,132.0,6.41089065826416,False,REGULAR,USD,2024-07-12
NVDA240712C01520000,2024-06-07 13:39:41+00:00,1520.0,7.0,5.8,7.05,7.0,-16.1677,3.0,33.0,6.271242395324707,False,REGULAR,USD,2024-07-12
NVDA240712C01550000,2024-06-07 18:20:38+00:00,1550.0,5.9,5.05,5.55,-0.94,-13.7427,17.0,67.0,6.088137155456543,False,REGULAR,USD,2024-07-12
NVDA240712C01600000,2024-06-07 19:52:34+00:00,1600.0,4.15,3.75,4.25,-1.15,-21.6981,118.0,179.0,5.854494869384766,False,REGULAR,USD,2024-07-12
NVDA240712C01650000,2024-06-07 19:52:02+00:00,1650.0,3.6,3.0,3.4,3.6,,6.0,,5.698245064697266,False,REGULAR,USD,2024-07-12
NVDA240712C01700000,2024-06-07 19:51:39+00:00,1700.0,2.7,2.43,2.81,2.7,,27.0,,5.5747100628662105,False,REGULAR,USD,2024-07-12
NVDA240712C01750000,2024-06-07 19:44:54+00:00,1750.0,2.46,1.97,2.37,2.46,,10.0,,5.469241444702147,False,REGULAR,USD,2024-07-12
NVDA240712C01800000,2024-06-07 17:20:54+00:00,1800.0,2.32,1.64,2.05,2.32,,4.0,,5.389651700439453,False,REGULAR,USD,2024-07-12
NVDA240712C01850000,2024-06-07 18:12:16+00:00,1850.0,1.9,1.34,1.79,1.9,,3.0,,5.313479920654295,False,REGULAR,USD,2024-07-12
NVDA240712C01900000,2024-06-07 17:38:55+00:00,1900.0,1.79,1.09,1.57,1.79,,6.0,,5.242190947265625,False,REGULAR,USD,2024-07-12
NVDA240712C01950000,2024-06-07 16:56:41+00:00,1950.0,1.59,0.92,1.4,1.59,,1.0,,5.191409760742188,False,REGULAR,USD,2024-07-12
NVDA240712C02000000,2024-06-07 19:19:00+00:00,2000.0,1.21,0.78,1.25,1.21,,6.0,,5.144534819335938,False,REGULAR,USD,2024-07-12
NVDA240719C00000500,2024-06-25 19:08:05+00:00,0.5,124.82,0.0,0.0,4.779999,3.982005,213.0,3748.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00001000,2024-06-05 18:19:26+00:00,1.0,120.27,0.0,0.0,0.0,0.0,,260.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00001500,2024-06-05 18:10:34+00:00,1.5,119.85,0.0,0.0,0.0,0.0,,230.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00003000,2024-06-21 15:20:11+00:00,3.0,125.7,0.0,0.0,0.0,0.0,2.0,52.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00005000,2024-06-25 19:55:48+00:00,5.0,120.84,0.0,0.0,0.0,0.0,2.0,169.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00010000,2024-06-05 18:19:26+00:00,10.0,1202.66,1196.15,1201.3,0.0,0.0,50.0,26.0,0.0,True,REGULAR,USD,2024-07-19
NVDA240719C00015000,2024-06-25 13:30:01+00:00,15.0,106.17,0.0,0.0,0.0,0.0,10.0,70.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00016000,2024-06-06 15:17:24+00:00,16.0,104.92,0.0,0.0,0.0,0.0,,20.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00016500,2024-06-05 18:29:52+00:00,16.5,105.13,0.0,0.0,0.0,0.0,,90.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00017000,2024-05-28 18:18:08+00:00,17.0,96.68,0.0,0.0,0.0,0.0,,10.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00017500,2024-06-05 14:08:50+00:00,17.5,102.0,0.0,0.0,0.0,0.0,,110.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00018000,2024-06-06 15:50:14+00:00,18.0,102.65,0.0,0.0,0.0,0.0,,60.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00018500,2024-05-31 16:16:12+00:00,18.5,89.64,0.0,0.0,0.0,0.0,,50.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00020000,2024-06-21 17:54:58+00:00,20.0,106.92,0.0,0.0,0.0,0.0,10.0,165.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00020500,2024-06-10 14:17:05+00:00,20.5,97.99,0.0,0.0,0.0,0.0,,270.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00021000,2024-06-21 16:59:02+00:00,21.0,106.75,0.0,0.0,0.0,0.0,25.0,61.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00021500,2024-06-25 18:20:37+00:00,21.5,103.28,0.0,0.0,0.0,0.0,120.0,160.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00022000,2024-06-25 18:21:02+00:00,22.0,102.75,0.0,0.0,0.0,0.0,140.0,260.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00022500,2024-05-28 19:24:32+00:00,22.5,91.81,0.0,0.0,0.0,0.0,,10.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00023000,2024-06-14 19:51:29+00:00,23.0,109.12,0.0,0.0,0.0,0.0,1.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00023500,2024-06-17 15:33:24+00:00,23.5,108.08,0.0,0.0,0.0,0.0,10.0,170.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00024000,2024-06-20 16:53:18+00:00,24.0,109.88,0.0,0.0,0.0,0.0,10.0,153.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00025000,2024-06-07 17:29:32+00:00,25.0,96.19,0.0,0.0,0.0,0.0,,80.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00025500,2024-06-25 18:22:30+00:00,25.5,99.13,0.0,0.0,0.0,0.0,50.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00026000,2024-06-07 17:32:44+00:00,26.0,95.47,0.0,0.0,0.0,0.0,,70.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00026500,2024-06-24 16:08:08+00:00,26.5,94.5,0.0,0.0,0.0,0.0,5.0,85.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00027000,2024-06-24 17:01:59+00:00,27.0,93.08,0.0,0.0,0.0,0.0,10.0,320.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00027500,2024-06-13 15:38:16+00:00,27.5,101.15,0.0,0.0,0.0,0.0,20.0,200.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00028000,2024-06-18 18:26:12+00:00,28.0,108.0,0.0,0.0,0.0,0.0,30.0,160.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00028500,2024-06-18 17:38:18+00:00,28.5,107.29,0.0,0.0,0.0,0.0,20.0,416.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00029000,2024-06-25 14:19:20+00:00,29.0,91.9,0.0,0.0,0.0,0.0,4.0,109.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00029500,2024-06-24 18:02:08+00:00,29.5,90.12,0.0,0.0,0.0,0.0,2.0,70.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00030000,2024-06-25 19:51:35+00:00,30.0,95.96,0.0,0.0,0.0,0.0,1.0,691.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00031000,2024-06-25 17:14:43+00:00,31.0,93.28,0.0,0.0,0.0,0.0,10.0,425.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00031500,2024-06-10 14:47:16+00:00,31.5,89.6,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00032000,2024-06-21 17:17:09+00:00,32.0,95.78,0.0,0.0,0.0,0.0,730.0,1149.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00032500,2024-06-14 14:03:22+00:00,32.5,98.89,0.0,0.0,0.0,0.0,20.0,85.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00033000,2024-06-21 17:43:46+00:00,33.0,93.32,0.0,0.0,0.0,0.0,29.0,119.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00033500,2024-06-18 17:12:47+00:00,33.5,101.86,0.0,0.0,0.0,0.0,40.0,138.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00034000,2024-06-10 16:22:57+00:00,34.0,88.53,0.0,0.0,0.0,0.0,,310.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00034500,2024-06-13 14:53:33+00:00,34.5,94.35,0.0,0.0,0.0,0.0,10.0,80.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00035000,2024-06-21 18:36:06+00:00,35.0,91.7,0.0,0.0,0.0,0.0,15.0,820.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00035500,2024-06-24 19:47:47+00:00,35.5,84.0,0.0,0.0,0.0,0.0,40.0,148.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00036000,2024-06-10 16:34:07+00:00,36.0,86.53,0.0,0.0,0.0,0.0,,370.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00036500,2024-06-21 15:09:47+00:00,36.5,91.19,0.0,0.0,0.0,0.0,20.0,100.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00037000,2024-06-21 13:46:45+00:00,37.0,90.0,0.0,0.0,0.0,0.0,4.0,1048.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00037500,2024-06-20 14:35:40+00:00,37.5,101.15,0.0,0.0,0.0,0.0,150.0,188.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00038000,2024-06-24 15:54:04+00:00,38.0,82.49,0.0,0.0,0.0,0.0,9.0,129.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00038500,2024-06-21 15:06:59+00:00,38.5,89.52,0.0,0.0,0.0,0.0,20.0,470.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00039000,2024-06-25 18:24:58+00:00,39.0,85.93,0.0,0.0,0.0,0.0,30.0,300.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00040000,2024-06-24 16:44:31+00:00,40.0,80.65,0.0,0.0,0.0,0.0,10.0,621.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00040500,2024-06-18 17:15:36+00:00,40.5,94.72,0.0,0.0,0.0,0.0,150.0,294.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00041000,2024-06-25 15:01:42+00:00,41.0,81.6,0.0,0.0,0.0,0.0,2.0,188.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00042000,2024-06-24 15:59:48+00:00,42.0,79.05,0.0,0.0,0.0,0.0,1.0,512.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00042500,2024-06-20 13:43:53+00:00,42.5,97.79,0.0,0.0,0.0,0.0,1.0,380.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00043000,2024-06-24 18:32:20+00:00,43.0,75.69,0.0,0.0,0.0,0.0,4.0,899.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00043500,2024-06-05 19:34:44+00:00,43.5,78.66,0.0,0.0,0.0,0.0,,180.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00044000,2024-06-21 14:38:55+00:00,44.0,81.5,0.0,0.0,0.0,0.0,1.0,1291.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00044500,2024-06-24 19:35:13+00:00,44.5,76.13,0.0,0.0,0.0,0.0,1.0,509.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00045000,2024-06-24 19:57:36+00:00,45.0,73.5,0.0,0.0,0.0,0.0,11.0,10236.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00045500,2024-06-21 19:04:22+00:00,45.5,81.3,0.0,0.0,0.0,0.0,10.0,2100.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00046000,2024-06-25 16:59:08+00:00,46.0,77.85,0.0,0.0,0.0,0.0,6.0,2681.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00046500,2024-06-20 16:30:16+00:00,46.5,87.4,0.0,0.0,0.0,0.0,20.0,1300.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00047000,2024-06-21 17:25:21+00:00,47.0,80.0,0.0,0.0,0.0,0.0,10.0,2030.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00047500,2024-06-24 14:47:48+00:00,47.5,72.16,0.0,0.0,0.0,0.0,30.0,748.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00048000,2024-06-24 17:18:43+00:00,48.0,71.96,0.0,0.0,0.0,0.0,16.0,916.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00048500,2024-06-24 13:43:46+00:00,48.5,74.69,0.0,0.0,0.0,0.0,1.0,791.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00049000,2024-06-24 16:14:29+00:00,49.0,71.22,0.0,0.0,0.0,0.0,1.0,2060.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00049500,2024-06-10 19:51:46+00:00,49.5,72.73,0.0,0.0,0.0,0.0,,440.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00050000,2024-06-25 14:20:53+00:00,50.0,71.41,0.0,0.0,0.0,0.0,20.0,3273.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00050500,2024-06-21 14:30:32+00:00,50.5,75.35,0.0,0.0,0.0,0.0,10.0,465.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00051000,2024-06-24 17:35:44+00:00,51.0,68.65,0.0,0.0,0.0,0.0,18.0,952.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00051500,2024-05-30 19:37:36+00:00,51.5,60.6,0.0,0.0,0.0,0.0,,750.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00052000,2024-06-25 15:00:45+00:00,52.0,70.5,0.0,0.0,0.0,0.0,1.0,2184.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00052500,2024-06-25 19:51:50+00:00,52.5,73.5,0.0,0.0,0.0,0.0,10.0,1600.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00053000,2024-06-25 16:58:19+00:00,53.0,71.0,0.0,0.0,0.0,0.0,5.0,1395.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00053500,2024-06-17 13:48:43+00:00,53.5,78.23,0.0,0.0,0.0,0.0,8.0,814.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00054000,2024-06-21 18:12:46+00:00,54.0,72.79,0.0,0.0,0.0,0.0,2.0,2196.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00054500,2024-06-20 14:54:55+00:00,54.5,84.75,0.0,0.0,0.0,0.0,50.0,900.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00055000,2024-06-25 18:08:08+00:00,55.0,70.01,0.0,0.0,0.0,0.0,1.0,3927.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00055500,2024-06-25 19:44:57+00:00,55.5,70.7,0.0,0.0,0.0,0.0,2.0,1207.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00056000,2024-06-24 19:59:55+00:00,56.0,62.47,0.0,0.0,0.0,0.0,10.0,1060.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00056500,2024-06-18 17:53:25+00:00,56.5,80.0,0.0,0.0,0.0,0.0,10.0,1380.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00057000,2024-06-25 13:30:00+00:00,57.0,64.0,0.0,0.0,0.0,0.0,10.0,1818.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00057500,2024-06-25 16:16:10+00:00,57.5,67.49,0.0,0.0,0.0,0.0,10.0,1152.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00058000,2024-06-25 14:30:37+00:00,58.0,64.2,0.0,0.0,0.0,0.0,6.0,1483.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00058500,2024-06-25 18:45:06+00:00,58.5,67.05,0.0,0.0,0.0,0.0,1.0,638.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00059000,2024-06-24 16:02:34+00:00,59.0,61.71,0.0,0.0,0.0,0.0,20.0,1020.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00059500,2024-06-24 16:02:34+00:00,59.5,61.2,0.0,0.0,0.0,0.0,20.0,499.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00060000,2024-06-25 18:43:34+00:00,60.0,65.33,0.0,0.0,0.0,0.0,4.0,5916.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00060500,2024-06-25 15:15:24+00:00,60.5,63.95,0.0,0.0,0.0,0.0,3.0,868.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00061000,2024-06-24 17:09:02+00:00,61.0,58.5,0.0,0.0,0.0,0.0,6.0,1739.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00061500,2024-06-17 16:21:01+00:00,61.5,69.65,0.0,0.0,0.0,0.0,10.0,3530.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00062000,2024-06-24 19:55:36+00:00,62.0,57.0,0.0,0.0,0.0,0.0,5.0,4026.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00062500,2024-06-24 14:48:10+00:00,62.5,57.02,0.0,0.0,0.0,0.0,5.0,3380.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00063000,2024-06-25 18:24:11+00:00,63.0,62.09,0.0,0.0,0.0,0.0,60.0,5166.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00063500,2024-06-25 15:05:57+00:00,63.5,59.63,0.0,0.0,0.0,0.0,10.0,1730.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00064000,2024-06-20 14:31:39+00:00,64.0,75.2,0.0,0.0,0.0,0.0,11.0,2027.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00064500,2024-06-21 17:54:33+00:00,64.5,62.71,0.0,0.0,0.0,0.0,440.0,974.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00065000,2024-06-25 14:35:07+00:00,65.0,57.25,0.0,0.0,0.0,0.0,25.0,4254.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00065500,2024-06-24 14:03:39+00:00,65.5,58.2,0.0,0.0,0.0,0.0,10.0,1769.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00066000,2024-06-24 19:38:12+00:00,66.0,54.73,0.0,0.0,0.0,0.0,10.0,1971.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00066500,2024-06-24 14:48:28+00:00,66.5,52.88,0.0,0.0,0.0,0.0,20.0,1000.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00067000,2024-06-21 14:34:07+00:00,67.0,59.32,0.0,0.0,0.0,0.0,14.0,2731.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00067500,2024-06-25 13:37:55+00:00,67.5,52.55,0.0,0.0,0.0,0.0,10.0,2130.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00068000,2024-06-24 14:03:19+00:00,68.0,55.8,0.0,0.0,0.0,0.0,9.0,3218.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00068500,2024-06-24 18:39:10+00:00,68.5,51.05,0.0,0.0,0.0,0.0,7.0,2408.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00069000,2024-06-24 16:59:00+00:00,69.0,51.34,0.0,0.0,0.0,0.0,2.0,3122.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00069500,2024-06-18 13:43:49+00:00,69.5,62.29,0.0,0.0,0.0,0.0,14.0,5519.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00070000,2024-06-25 18:27:24+00:00,70.0,55.35,0.0,0.0,0.0,0.0,303.0,8890.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00070500,2024-06-12 16:28:16+00:00,70.5,55.49,0.0,0.0,0.0,0.0,,439.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00071000,2024-06-20 16:31:12+00:00,71.0,62.92,0.0,0.0,0.0,0.0,10.0,389.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00071500,2024-06-24 18:10:50+00:00,71.5,47.95,0.0,0.0,0.0,0.0,4.0,546.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00072000,2024-06-25 17:59:23+00:00,72.0,53.3,0.0,0.0,0.0,0.0,41.0,4295.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00072500,2024-06-12 18:20:32+00:00,72.5,53.39,0.0,0.0,0.0,0.0,,699.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00073000,2024-06-24 15:19:35+00:00,73.0,47.85,0.0,0.0,0.0,0.0,12.0,1369.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00073500,2024-06-25 14:56:10+00:00,73.5,48.75,0.0,0.0,0.0,0.0,6.0,554.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00074000,2024-06-24 16:02:33+00:00,74.0,46.85,0.0,0.0,0.0,0.0,31.0,8137.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
NVDA240719C00074500,2024-06-24 18:30:00+00:00,74.5,44.62,0.0,0.0,0.0,0.0,11.0,900.0,1.0000000000000003e-05,True,REGULAR,USD,2024-07-19
